source_document_hash,source_page,configuration,row_index,column_index,radius_m,boom_length_m,expected_cell_status,expected_capacity_t,source_bbox_x0,source_bbox_y0,source_bbox_x1,source_bbox_y1,human_verified,verified_at,verification_note
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,0,0,3.0,9.1,,,876.0,840.0,1150.8980712890625,909.5273895263672,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,2,1,4.0,14.4,,,1150.8980712890625,937.1948089599609,1262.4924774169922,964.8622283935547,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,2,2,4.0,19.6,,,1262.4924774169922,937.1948089599609,1377.8035125732422,964.8622283935547,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,2,3,4.0,24.9,,,1377.8035125732422,937.1948089599609,1493.1145248413086,964.8622283935547,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,2,4,4.0,30.1,,,1493.1145248413086,937.1948089599609,1623.0,964.8622283935547,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,3,0,4.5,9.1,,,876.0,964.8622283935547,1150.8980712890625,992.5296936035156,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,3,1,4.5,14.4,,,1150.8980712890625,964.8622283935547,1262.4924774169922,992.5296936035156,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,3,2,4.5,19.6,,,1262.4924774169922,964.8622283935547,1377.8035125732422,992.5296936035156,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,3,3,4.5,24.9,,,1377.8035125732422,964.8622283935547,1493.1145248413086,992.5296936035156,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,3,4,4.5,30.1,,,1493.1145248413086,964.8622283935547,1623.0,992.5296936035156,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,4,0,5.0,9.1,,,876.0,992.5296936035156,1150.8980712890625,1020.1972045898438,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,4,1,5.0,14.4,,,1150.8980712890625,992.5296936035156,1262.4924774169922,1020.1972045898438,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,4,2,5.0,19.6,,,1262.4924774169922,992.5296936035156,1377.8035125732422,1020.1972045898438,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,4,3,5.0,24.9,,,1377.8035125732422,992.5296936035156,1493.1145248413086,1020.1972045898438,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,4,4,5.0,30.1,,,1493.1145248413086,992.5296936035156,1623.0,1020.1972045898438,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,5,0,6.0,9.1,,,876.0,1020.1972045898438,1150.8980712890625,1047.8647155761719,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,5,1,6.0,14.4,,,1150.8980712890625,1020.1972045898438,1262.4924774169922,1047.8647155761719,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,5,2,6.0,19.6,,,1262.4924774169922,1020.1972045898438,1377.8035125732422,1047.8647155761719,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,5,3,6.0,24.9,,,1377.8035125732422,1020.1972045898438,1493.1145248413086,1047.8647155761719,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,5,4,6.0,30.1,,,1493.1145248413086,1020.1972045898438,1623.0,1047.8647155761719,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,6,0,7.0,9.1,,,876.0,1047.8647155761719,1150.8980712890625,1075.5322265625,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,6,1,7.0,14.4,,,1150.8980712890625,1047.8647155761719,1262.4924774169922,1075.5322265625,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,6,2,7.0,19.6,,,1262.4924774169922,1047.8647155761719,1377.8035125732422,1075.5322265625,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,6,3,7.0,24.9,,,1377.8035125732422,1047.8647155761719,1493.1145248413086,1075.5322265625,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,6,4,7.0,30.1,,,1493.1145248413086,1047.8647155761719,1623.0,1075.5322265625,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,7,0,8.0,9.1,,,876.0,1075.5322265625,1150.8980712890625,1103.1997375488281,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,7,1,8.0,14.4,,,1150.8980712890625,1075.5322265625,1262.4924774169922,1103.1997375488281,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,7,2,8.0,19.6,,,1262.4924774169922,1075.5322265625,1377.8035125732422,1103.1997375488281,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,7,3,8.0,24.9,,,1377.8035125732422,1075.5322265625,1493.1145248413086,1103.1997375488281,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,7,4,8.0,30.1,,,1493.1145248413086,1075.5322265625,1623.0,1103.1997375488281,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,8,0,9.0,9.1,,,876.0,1103.1997375488281,1150.8980712890625,1130.8672485351562,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,8,1,9.0,14.4,,,1150.8980712890625,1103.1997375488281,1262.4924774169922,1130.8672485351562,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,8,2,9.0,19.6,,,1262.4924774169922,1103.1997375488281,1377.8035125732422,1130.8672485351562,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,8,3,9.0,24.9,,,1377.8035125732422,1103.1997375488281,1493.1145248413086,1130.8672485351562,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,8,4,9.0,30.1,,,1493.1145248413086,1103.1997375488281,1623.0,1130.8672485351562,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,9,0,10.0,9.1,,,876.0,1130.8672485351562,1150.8980712890625,1158.5347595214844,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,9,1,10.0,14.4,,,1150.8980712890625,1130.8672485351562,1262.4924774169922,1158.5347595214844,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,9,2,10.0,19.6,,,1262.4924774169922,1130.8672485351562,1377.8035125732422,1158.5347595214844,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,9,3,10.0,24.9,,,1377.8035125732422,1130.8672485351562,1493.1145248413086,1158.5347595214844,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,9,4,10.0,30.1,,,1493.1145248413086,1130.8672485351562,1623.0,1158.5347595214844,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,10,0,11.0,9.1,,,876.0,1158.5347595214844,1150.8980712890625,1186.2022705078125,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,10,1,11.0,14.4,,,1150.8980712890625,1158.5347595214844,1262.4924774169922,1186.2022705078125,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,10,2,11.0,19.6,,,1262.4924774169922,1158.5347595214844,1377.8035125732422,1186.2022705078125,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,10,3,11.0,24.9,,,1377.8035125732422,1158.5347595214844,1493.1145248413086,1186.2022705078125,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,10,4,11.0,30.1,,,1493.1145248413086,1158.5347595214844,1623.0,1186.2022705078125,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,11,0,12.0,9.1,,,876.0,1186.2022705078125,1150.8980712890625,1213.8697814941406,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,11,1,12.0,14.4,,,1150.8980712890625,1186.2022705078125,1262.4924774169922,1213.8697814941406,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,11,2,12.0,19.6,,,1262.4924774169922,1186.2022705078125,1377.8035125732422,1213.8697814941406,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,11,3,12.0,24.9,,,1377.8035125732422,1186.2022705078125,1493.1145248413086,1213.8697814941406,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,11,4,12.0,30.1,,,1493.1145248413086,1186.2022705078125,1623.0,1213.8697814941406,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,12,0,13.0,9.1,,,876.0,1213.8697814941406,1150.8980712890625,1241.5372924804688,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,12,1,13.0,14.4,,,1150.8980712890625,1213.8697814941406,1262.4924774169922,1241.5372924804688,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,12,2,13.0,19.6,,,1262.4924774169922,1213.8697814941406,1377.8035125732422,1241.5372924804688,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,12,3,13.0,24.9,,,1377.8035125732422,1213.8697814941406,1493.1145248413086,1241.5372924804688,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,12,4,13.0,30.1,,,1493.1145248413086,1213.8697814941406,1623.0,1241.5372924804688,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,13,0,14.0,9.1,,,876.0,1241.5372924804688,1150.8980712890625,1269.2048034667969,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,13,1,14.0,14.4,,,1150.8980712890625,1241.5372924804688,1262.4924774169922,1269.2048034667969,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,13,2,14.0,19.6,,,1262.4924774169922,1241.5372924804688,1377.8035125732422,1269.2048034667969,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,13,3,14.0,24.9,,,1377.8035125732422,1241.5372924804688,1493.1145248413086,1269.2048034667969,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,13,4,14.0,30.1,,,1493.1145248413086,1241.5372924804688,1623.0,1269.2048034667969,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,14,0,15.0,9.1,,,876.0,1269.2048034667969,1150.8980712890625,1296.872314453125,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,14,1,15.0,14.4,,,1150.8980712890625,1269.2048034667969,1262.4924774169922,1296.872314453125,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,14,2,15.0,19.6,,,1262.4924774169922,1269.2048034667969,1377.8035125732422,1296.872314453125,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,14,3,15.0,24.9,,,1377.8035125732422,1269.2048034667969,1493.1145248413086,1296.872314453125,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,14,4,15.0,30.1,,,1493.1145248413086,1269.2048034667969,1623.0,1296.872314453125,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,15,0,16.0,9.1,,,876.0,1296.872314453125,1150.8980712890625,1324.5398254394531,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,15,1,16.0,14.4,,,1150.8980712890625,1296.872314453125,1262.4924774169922,1324.5398254394531,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,15,2,16.0,19.6,,,1262.4924774169922,1296.872314453125,1377.8035125732422,1324.5398254394531,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,15,3,16.0,24.9,,,1377.8035125732422,1296.872314453125,1493.1145248413086,1324.5398254394531,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,15,4,16.0,30.1,,,1493.1145248413086,1296.872314453125,1623.0,1324.5398254394531,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,16,0,17.0,9.1,,,876.0,1324.5398254394531,1150.8980712890625,1352.2073364257812,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,16,1,17.0,14.4,,,1150.8980712890625,1324.5398254394531,1262.4924774169922,1352.2073364257812,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,16,2,17.0,19.6,,,1262.4924774169922,1324.5398254394531,1377.8035125732422,1352.2073364257812,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,16,3,17.0,24.9,,,1377.8035125732422,1324.5398254394531,1493.1145248413086,1352.2073364257812,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,16,4,17.0,30.1,,,1493.1145248413086,1324.5398254394531,1623.0,1352.2073364257812,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,17,0,18.0,9.1,,,876.0,1352.2073364257812,1150.8980712890625,1379.8748474121094,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,17,1,18.0,14.4,,,1150.8980712890625,1352.2073364257812,1262.4924774169922,1379.8748474121094,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,17,2,18.0,19.6,,,1262.4924774169922,1352.2073364257812,1377.8035125732422,1379.8748474121094,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,17,3,18.0,24.9,,,1377.8035125732422,1352.2073364257812,1493.1145248413086,1379.8748474121094,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,17,4,18.0,30.1,,,1493.1145248413086,1352.2073364257812,1623.0,1379.8748474121094,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,18,0,19.0,9.1,,,876.0,1379.8748474121094,1150.8980712890625,1407.5423583984375,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,18,1,19.0,14.4,,,1150.8980712890625,1379.8748474121094,1262.4924774169922,1407.5423583984375,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,18,2,19.0,19.6,,,1262.4924774169922,1379.8748474121094,1377.8035125732422,1407.5423583984375,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,18,3,19.0,24.9,,,1377.8035125732422,1379.8748474121094,1493.1145248413086,1407.5423583984375,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,18,4,19.0,30.1,,,1493.1145248413086,1379.8748474121094,1623.0,1407.5423583984375,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_RIGHT_LATTICE_JIB_8M_20_DEG,19,0,20.0,9.1,,,876.0,1407.5423583984375,1150.8980712890625,1435.2098693847656,false,,Direct independent PDF review required; no parser value supplied.
