source_document_hash,source_page,configuration,row_index,column_index,radius_m,boom_length_m,expected_cell_status,expected_capacity_t,source_bbox_x0,source_bbox_y0,source_bbox_x1,source_bbox_y1,human_verified,verified_at,verification_note
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,0,0,3.0,9.1,,,162.0,840.0,402.5633354187012,909.5272064208984,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,4,0,5.0,9.1,,,162.0,992.5295104980469,402.5633354187012,1020.197021484375,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,4,1,5.0,14.4,,,402.5633354187012,992.5295104980469,514.1577072143555,1020.197021484375,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,4,2,5.0,19.6,,,514.1577072143555,992.5295104980469,629.4686965942383,1020.197021484375,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,4,3,5.0,24.9,,,629.4686965942383,992.5295104980469,744.7797088623047,1020.197021484375,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,4,4,5.0,30.1,,,744.7797088623047,992.5295104980469,876.0,1020.197021484375,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,5,0,6.0,9.1,,,162.0,1020.197021484375,402.5633354187012,1047.8645324707031,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,5,1,6.0,14.4,,,402.5633354187012,1020.197021484375,514.1577072143555,1047.8645324707031,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,5,2,6.0,19.6,,,514.1577072143555,1020.197021484375,629.4686965942383,1047.8645324707031,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,5,3,6.0,24.9,,,629.4686965942383,1020.197021484375,744.7797088623047,1047.8645324707031,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,5,4,6.0,30.1,,,744.7797088623047,1020.197021484375,876.0,1047.8645324707031,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,6,0,7.0,9.1,,,162.0,1047.8645324707031,402.5633354187012,1075.5320434570312,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,6,1,7.0,14.4,,,402.5633354187012,1047.8645324707031,514.1577072143555,1075.5320434570312,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,6,2,7.0,19.6,,,514.1577072143555,1047.8645324707031,629.4686965942383,1075.5320434570312,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,6,3,7.0,24.9,,,629.4686965942383,1047.8645324707031,744.7797088623047,1075.5320434570312,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,6,4,7.0,30.1,,,744.7797088623047,1047.8645324707031,876.0,1075.5320434570312,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,7,0,8.0,9.1,,,162.0,1075.5320434570312,402.5633354187012,1103.1995544433594,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,7,1,8.0,14.4,,,402.5633354187012,1075.5320434570312,514.1577072143555,1103.1995544433594,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,7,2,8.0,19.6,,,514.1577072143555,1075.5320434570312,629.4686965942383,1103.1995544433594,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,7,3,8.0,24.9,,,629.4686965942383,1075.5320434570312,744.7797088623047,1103.1995544433594,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,7,4,8.0,30.1,,,744.7797088623047,1075.5320434570312,876.0,1103.1995544433594,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,8,0,9.0,9.1,,,162.0,1103.1995544433594,402.5633354187012,1130.8670654296875,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,8,1,9.0,14.4,,,402.5633354187012,1103.1995544433594,514.1577072143555,1130.8670654296875,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,8,2,9.0,19.6,,,514.1577072143555,1103.1995544433594,629.4686965942383,1130.8670654296875,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,8,3,9.0,24.9,,,629.4686965942383,1103.1995544433594,744.7797088623047,1130.8670654296875,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,8,4,9.0,30.1,,,744.7797088623047,1103.1995544433594,876.0,1130.8670654296875,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,9,0,10.0,9.1,,,162.0,1130.8670654296875,402.5633354187012,1158.5345764160156,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,9,1,10.0,14.4,,,402.5633354187012,1130.8670654296875,514.1577072143555,1158.5345764160156,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,9,2,10.0,19.6,,,514.1577072143555,1130.8670654296875,629.4686965942383,1158.5345764160156,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,9,3,10.0,24.9,,,629.4686965942383,1130.8670654296875,744.7797088623047,1158.5345764160156,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,9,4,10.0,30.1,,,744.7797088623047,1130.8670654296875,876.0,1158.5345764160156,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,10,0,11.0,9.1,,,162.0,1158.5345764160156,402.5633354187012,1186.2020874023438,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,10,1,11.0,14.4,,,402.5633354187012,1158.5345764160156,514.1577072143555,1186.2020874023438,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,10,2,11.0,19.6,,,514.1577072143555,1158.5345764160156,629.4686965942383,1186.2020874023438,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,10,3,11.0,24.9,,,629.4686965942383,1158.5345764160156,744.7797088623047,1186.2020874023438,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,10,4,11.0,30.1,,,744.7797088623047,1158.5345764160156,876.0,1186.2020874023438,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,11,0,12.0,9.1,,,162.0,1186.2020874023438,402.5633354187012,1213.8695983886719,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,11,1,12.0,14.4,,,402.5633354187012,1186.2020874023438,514.1577072143555,1213.8695983886719,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,11,2,12.0,19.6,,,514.1577072143555,1186.2020874023438,629.4686965942383,1213.8695983886719,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,11,3,12.0,24.9,,,629.4686965942383,1186.2020874023438,744.7797088623047,1213.8695983886719,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,11,4,12.0,30.1,,,744.7797088623047,1186.2020874023438,876.0,1213.8695983886719,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,12,0,13.0,9.1,,,162.0,1213.8695983886719,402.5633354187012,1241.537109375,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,12,1,13.0,14.4,,,402.5633354187012,1213.8695983886719,514.1577072143555,1241.537109375,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,12,2,13.0,19.6,,,514.1577072143555,1213.8695983886719,629.4686965942383,1241.537109375,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,12,3,13.0,24.9,,,629.4686965942383,1213.8695983886719,744.7797088623047,1241.537109375,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,12,4,13.0,30.1,,,744.7797088623047,1213.8695983886719,876.0,1241.537109375,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,13,0,14.0,9.1,,,162.0,1241.537109375,402.5633354187012,1269.2046203613281,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,13,1,14.0,14.4,,,402.5633354187012,1241.537109375,514.1577072143555,1269.2046203613281,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,13,2,14.0,19.6,,,514.1577072143555,1241.537109375,629.4686965942383,1269.2046203613281,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,13,3,14.0,24.9,,,629.4686965942383,1241.537109375,744.7797088623047,1269.2046203613281,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,13,4,14.0,30.1,,,744.7797088623047,1241.537109375,876.0,1269.2046203613281,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,14,0,15.0,9.1,,,162.0,1269.2046203613281,402.5633354187012,1296.8721313476562,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,14,1,15.0,14.4,,,402.5633354187012,1269.2046203613281,514.1577072143555,1296.8721313476562,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,14,2,15.0,19.6,,,514.1577072143555,1269.2046203613281,629.4686965942383,1296.8721313476562,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,14,3,15.0,24.9,,,629.4686965942383,1269.2046203613281,744.7797088623047,1296.8721313476562,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,14,4,15.0,30.1,,,744.7797088623047,1269.2046203613281,876.0,1296.8721313476562,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,15,0,16.0,9.1,,,162.0,1296.8721313476562,402.5633354187012,1324.5396423339844,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,15,1,16.0,14.4,,,402.5633354187012,1296.8721313476562,514.1577072143555,1324.5396423339844,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,15,2,16.0,19.6,,,514.1577072143555,1296.8721313476562,629.4686965942383,1324.5396423339844,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,15,3,16.0,24.9,,,629.4686965942383,1296.8721313476562,744.7797088623047,1324.5396423339844,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,15,4,16.0,30.1,,,744.7797088623047,1296.8721313476562,876.0,1324.5396423339844,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,16,0,17.0,9.1,,,162.0,1324.5396423339844,402.5633354187012,1352.2071533203125,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,16,1,17.0,14.4,,,402.5633354187012,1324.5396423339844,514.1577072143555,1352.2071533203125,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,16,2,17.0,19.6,,,514.1577072143555,1324.5396423339844,629.4686965942383,1352.2071533203125,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,16,3,17.0,24.9,,,629.4686965942383,1324.5396423339844,744.7797088623047,1352.2071533203125,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,16,4,17.0,30.1,,,744.7797088623047,1324.5396423339844,876.0,1352.2071533203125,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,17,0,18.0,9.1,,,162.0,1352.2071533203125,402.5633354187012,1379.8746643066406,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,17,1,18.0,14.4,,,402.5633354187012,1352.2071533203125,514.1577072143555,1379.8746643066406,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,17,2,18.0,19.6,,,514.1577072143555,1352.2071533203125,629.4686965942383,1379.8746643066406,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,17,3,18.0,24.9,,,629.4686965942383,1352.2071533203125,744.7797088623047,1379.8746643066406,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,17,4,18.0,30.1,,,744.7797088623047,1352.2071533203125,876.0,1379.8746643066406,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,18,0,19.0,9.1,,,162.0,1379.8746643066406,402.5633354187012,1407.5421752929688,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,18,1,19.0,14.4,,,402.5633354187012,1379.8746643066406,514.1577072143555,1407.5421752929688,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,18,2,19.0,19.6,,,514.1577072143555,1379.8746643066406,629.4686965942383,1407.5421752929688,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,18,3,19.0,24.9,,,629.4686965942383,1379.8746643066406,744.7797088623047,1407.5421752929688,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,18,4,19.0,30.1,,,744.7797088623047,1379.8746643066406,876.0,1407.5421752929688,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,19,0,20.0,9.1,,,162.0,1407.5421752929688,402.5633354187012,1435.2096862792969,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,19,1,20.0,14.4,,,402.5633354187012,1407.5421752929688,514.1577072143555,1435.2096862792969,false,,Direct independent PDF review required; no parser value supplied.
